Lecar's visual comparison method to assess the randomness of Bode's law: an answer,The usual main objection against any attempt in finding a physical cause for the planet distance distribution is based on the assumption that similar distance distribution could be obtained by sequences of random numbers. This assumption was stated by Lecar in an old paper (1973). We show here how this assumption is incorrect and how his visual comparison method is inappropriate.
GoDP: Globally optimized dual pathway system for facial landmark localization in-the-wild,"Facial landmark localization is a fundamental module for pose-invariant face recognition. The most common approach for facial landmark detection is cascaded regression, which is composed of two steps: feature extraction and facial shape regression. Recent methods employ deep convolutional networks to extract robust features for each step, while the whole system could be regarded as a deep cascaded regression architecture. In this work, instead of employing a deep regression network, a Globally Optimized Dual-Pathway (GoDP) deep architecture is proposed to identify the target pixels through solving a cascaded pixel labeling problem without resorting to high-level inference models or complex stacked architecture. The proposed end-to-end system relies on distance-aware softmax functions and dual-pathway proposal-refinement architecture. Results show that it outperforms the state-of-the-art cascaded regression-based methods on multiple in-the-wild face alignment databases. The model achieves 1.84 normalized mean error (NME) on the AFLW database, which outperforms 3DDFA by 61.8%. Experiments on face identification demonstrate that GoDP, coupled with DPM-headhunter, is able to improve rank-1 identification rate by 44.2% compared to Dlib toolbox on a challenging database."
"A function with support of finite measure and ""small"" spectrum",  We construct a function on the real line supported on a set of finite measure whose spectrum has density zero. 
Cell growth rate dictates the onset of glass to fluid-like transition and long time super-diffusion in an evolving cell colony,"Collective migration dominates many phenomena, from cell movement in living systems to abiotic self-propelling particles. Focusing on the early stages of tumor evolution, we enunciate the principles involved in cell dynamics and highlight their implications in understanding similar behavior in seemingly unrelated soft glassy materials and possibly chemokine-induced migration of CD8$^{+}$ T cells. We performed simulations of tumor invasion using a minimal three dimensional model, accounting for cell elasticity and adhesive cell-cell interactions as well as cell birth and death to establish that cell growth rate-dependent tumor expansion results in the emergence of distinct topological niches. Cells at the periphery move with higher velocity perpendicular to the tumor boundary, while motion of interior cells is slower and isotropic. The mean square displacement, $\Delta(t)$, of cells exhibits glassy behavior at times comparable to the cell cycle time, while exhibiting super-diffusive behavior, $\Delta (t) \approx t^{\alpha}$ ($\alpha > 1$), at longer times. We derive the value of $\alpha \approx 1.33$ using a field theoretic approach based on stochastic quantization. In the process we establish the universality of super-diffusion in a class of seemingly unrelated non-equilibrium systems. Super diffusion at long times arises only if there is an imbalance between cell birth and death rates. Our findings for the collective migration, which also suggests that tumor evolution occurs in a polarized manner, are in quantitative agreement with {\it in vitro} experiments. Although set in the context of tumor invasion the findings should also hold in describing collective motion in growing cells and in active systems where creation and annihilation of particles play a role."
Distributed Average Tracking for Lipschitz-Type Nonlinear Dynamical Systems,"  In this paper, a distributed average tracking problem is studied for Lipschitz-type nonlinear dynamical systems. The objective is to design distributed average tracking algorithms for locally interactive agents to track the average of multiple reference signals. Here, in both the agents' and the reference signals' dynamics, there is a nonlinear term satisfying the Lipschitz-type condition. Three types of distributed average tracking algorithms are designed. First, based on state-dependent-gain designing approaches, a robust distributed average tracking algorithm is developed to solve distributed average tracking problems without requiring the same initial condition. Second, by using a gain adaption scheme, an adaptive distributed average tracking algorithm is proposed in this paper to remove the requirement that the Lipschitz constant is known for agents. Third, to reduce chattering and make the algorithms easier to implement, a continuous distributed average tracking algorithm based on a time-varying boundary layer is further designed as a continuous approximation of the previous discontinuous distributed average tracking algorithms. "
On the Möbius Function and Topology of General Pattern Posets,"  We introduce a formal definition of a pattern poset which encompasses several previously studied posets in the literature. Using this definition we present some general results on the Möbius function and topology of such pattern posets. We prove our results using a poset fibration based on the embeddings of the poset, where embeddings are representations of occurrences. We show that the Möbius function of these posets is intrinsically linked to the number of embeddings, and in particular to so called normal embeddings. We present results on when topological properties such as Cohen-Macaulayness and shellability are preserved by this fibration. Furthermore, we apply these results to some pattern posets and derive alternative proofs of existing results, such as Björner's results on subword order. "
A Potapov-type approach to a truncated matricial Stieltjes-type power moment problem,  The paper gives a parametrization of the solution set of a matricial Stieltjes-type truncated power moment problem in the non-degenerate and degenerate cases. The key role plays the solution of the corresponding system of Potapov's fundamental matrix inequalities. 
The scaling limit of the KPZ equation in space dimension 3 and higher,"We study in the present article the Kardar-Parisi-Zhang (KPZ) equation $$ \partial_t h(t,x)=\nu\Delta h(t,x)+\lambda |\nabla h(t,x)|^2 +\sqrt{D}\, \eta(t,x), \qquad (t,x)\in\mathbb{R}_+\times\mathbb{R}^d $$ in $d\ge 3$ dimensions in the perturbative regime, i.e. for $\lambda>0$ small enough and a smooth, bounded, integrable initial condition $h_0=h(t=0,\cdot)$. The forcing term $\eta$ in the right-hand side is a regularized space-time white noise. The exponential of $h$ -- its so-called Cole-Hopf transform -- is known to satisfy a linear PDE with multiplicative noise. We prove a large-scale diffusive limit for the solution, in particular a time-integrated heat-kernel behavior for the covariance in a parabolic scaling. The proof is based on a rigorous implementation of K. Wilson's renormalization group scheme. A double cluster/momentum-decoupling expansion allows for perturbative estimates of the bare resolvent of the Cole-Hopf linear PDE in the small-field region where the noise is not too large, following the broad lines of Iagolnitzer-Magnen. Standard large deviation estimates for $\eta$ make it possible to extend the above estimates to the large-field region. Finally, we show, by resumming all the by-products of the expansion, that the solution $h$ may be written in the large-scale limit (after a suitable Galilei transformation) as a small perturbation of the solution of the underlying linear Edwards-Wilkinson model ($\lambda=0$) with renormalized coefficients $\nu_{eff}=\nu+O(\lambda^2),D_{eff}=D+O(\lambda^2)$."
Beyond Free Riding: Quality of Indicators for Assessing Participation in Information Sharing for Threat Intelligence,"  Threat intelligence sharing has become a growing concept, whereby entities can exchange patterns of threats with each other, in the form of indicators, to a community of trust for threat analysis and incident response. However, sharing threat-related information have posed various risks to an organization that pertains to its security, privacy, and competitiveness. Given the coinciding benefits and risks of threat information sharing, some entities have adopted an elusive behavior of ""free-riding"" so that they can acquire the benefits of sharing without contributing much to the community. So far, understanding the effectiveness of sharing has been viewed from the perspective of the amount of information exchanged as opposed to its quality. In this paper, we introduce the notion of quality of indicators (\qoi) for the assessment of the level of contribution by participants in information sharing for threat intelligence. We exemplify this notion through various metrics, including correctness, relevance, utility, and uniqueness of indicators. In order to realize the notion of \qoi, we conducted an empirical study and taken a benchmark approach to define quality metrics, then we obtained a reference dataset and utilized tools from the machine learning literature for quality assessment. We compared these results against a model that only considers the volume of information as a metric for contribution, and unveiled various interesting observations, including the ability to spot low quality contributions that are synonym to free riding in threat information sharing. "
On the Design of LQR Kernels for Efficient Controller Learning,"  Finding optimal feedback controllers for nonlinear dynamic systems from data is hard. Recently, Bayesian optimization (BO) has been proposed as a powerful framework for direct controller tuning from experimental trials. For selecting the next query point and finding the global optimum, BO relies on a probabilistic description of the latent objective function, typically a Gaussian process (GP). As is shown herein, GPs with a common kernel choice can, however, lead to poor learning outcomes on standard quadratic control problems. For a first-order system, we construct two kernels that specifically leverage the structure of the well-known Linear Quadratic Regulator (LQR), yet retain the flexibility of Bayesian nonparametric learning. Simulations of uncertain linear and nonlinear systems demonstrate that the LQR kernels yield superior learning performance. "
How does propaganda influence the opinion dynamics of a population ?,"  The evolution of opinions in a population of individuals who constantly interact with a common source of user-generated content (i.e. the internet) and are also subject to propaganda is analyzed using computer simulations. The model is based on the bounded confidence approach. In the absence of propaganda, computer simulations show that the online population as a whole is either fragmented, polarized or in perfect harmony on a certain issue or ideology depending on the uncertainty of individuals in accepting opinions not closer to theirs. On applying the model to simulate radicalization, a proportion of the online population, subject to extremist propaganda radicalize depending on their pre-conceived opinions and opinion uncertainty. It is found that an optimal counter propaganda that prevents radicalization is not necessarily centrist. "
Explicit Solution for Constrained Stochastic Linear-Quadratic Control with Multiplicative Noise,"  We study in this paper a class of constrained linear-quadratic (LQ) optimal control problem formulations for the scalar-state stochastic system with multiplicative noise, which has various applications, especially in the financial risk management. The linear constraint on both the control and state variables considered in our model destroys the elegant structure of the conventional LQ formulation and has blocked the derivation of an explicit control policy so far in the literature. We successfully derive in this paper the analytical control policy for such a class of problems by utilizing the state separation property induced from its structure. We reveal that the optimal control policy is a piece-wise affine function of the state and can be computed off-line efficiently by solving two coupled Riccati equations. Under some mild conditions, we also obtain the stationary control policy for infinite time horizon. We demonstrate the implementation of our method via some illustrative examples and show how to calibrate our model to solve dynamic constrained portfolio optimization problems. "
Viewpoint Selection for Photographing Architectures,"This paper studies the problem of how to choose good viewpoints for taking photographs of architectures. We achieve this by learning from professional photographs of world famous landmarks that are available on the Internet. Unlike previous efforts devoted to photo quality assessment which mainly rely on 2D image features, we show in this paper combining 2D image features extracted from images with 3D geometric features computed on the 3D models can result in more reliable evaluation of viewpoint quality. Specifically, we collect a set of photographs for each of 15 world famous architectures as well as their 3D models from the Internet. Viewpoint recovery for images is carried out through an image-model registration process, after which a newly proposed viewpoint clustering strategy is exploited to validate users' viewpoint preferences when photographing landmarks. Finally, we extract a number of 2D and 3D features for each image based on multiple visual and geometric cues and perform viewpoint recommendation by learning from both 2D and 3D features using a specifically designed SVM-2K multi-view learner, achieving superior performance over using solely 2D or 3D features. We show the effectiveness of the proposed approach through extensive experiments. The experiments also demonstrate that our system can be used to recommend viewpoints for rendering textured 3D models of buildings for the use of architectural design, in addition to viewpoint evaluation of photographs and recommendation of viewpoints for photographing architectures in practice."
Geophysical tests for habitability in ice-covered ocean worlds,"Geophysical measurements can reveal the structure of icy ocean worlds and cycling of volatiles. The associated density, temperature, sound speed, and electrical conductivity of such worlds thus characterizes their habitability. To explore the variability and correlation of these parameters, and to provide tools for planning and data analyses, we develop 1-D calculations of internal structure, which use available constraints on the thermodynamics of aqueous MgSO$_4$, NaCl (as seawater), and NH$_3$, water ices, and silicate content. Limits in available thermodynamic data narrow the parameter space that can be explored: insufficient coverage in pressure, temperature, and composition for end-member salinities of MgSO$_4$ and NaCl, and for relevant water ices; and a dearth of suitable data for aqueous mixtures of Na-Mg-Cl-SO$_4$-NH$_3$. For Europa, ocean compositions that are oxidized and dominated by MgSO$_4$, vs reduced (NaCl), illustrate these gaps, but also show the potential for diagnostic and measurable combinations of geophysical parameters. The low-density rocky core of Enceladus may comprise hydrated minerals, or anydrous minerals with high porosity comparable to Earth's upper mantle. Titan's ocean must be dense, but not necessarily saline, as previously noted, and may have little or no high-pressure ice at its base. Ganymede's silicious interior is deepest among all known ocean worlds, and may contain multiple phases of high-pressure ice, which will become buoyant if the ocean is sufficiently salty. Callisto's likely near-eutectic ocean cannot be adequately modeled using available data. Callisto may also lack high-pressure ices, but this cannot be confirmed due to uncertainty in its moment of inertia."
A fast speed planning algorithm for robotic manipulators,"  We consider the speed planning problem for a robotic manipulator. In particular, we present an algorithm for finding the time-optimal speed law along an assigned path that satisfies velocity and acceleration constraints and respects the maximum forces and torques allowed by the actuators. The addressed optimization problem is a finite dimensional reformulation of the continuous-time speed optimization problem, obtained by discretizing the speed profile with N points. The proposed algorithm has linear complexity with respect to N and to the number of degrees of freedom. Such complexity is the best possible for this problem. Numerical tests show that the proposed algorithm is significantly faster than algorithms already existing in literature. "
Linearly convergent stochastic heavy ball method for minimizing generalization error,"  In this work we establish the first linear convergence result for the stochastic heavy ball method. The method performs SGD steps with a fixed stepsize, amended by a heavy ball momentum term. In the analysis, we focus on minimizing the expected loss and not on finite-sum minimization, which is typically a much harder problem. While in the analysis we constrain ourselves to quadratic loss, the overall objective is not necessarily strongly convex. "
Applying the Spacecraft with a Solar Sail to Form the Climate on a Mars Base,"  This article is devoted to research the application of the spacecraft with a solar sail to support the certain climatic conditions in an area of the Mars surface. Authors propose principles of functioning of the spacecraft, intended to create a light and thermal light spot in a predetermined area of the Martian surface. The mathematical motion model in such condition of the solar sail's orientation is considered and used for motion simulation session. Moreover, the analysis of this motion is performed. Thus, were obtained parameters of the stationary orbit of the spacecraft with a solar sail and were given recommendations for further applying spacecrafts to reflect the sunlight on a planet's surface. "
Data processing pipeline for Herschel HIFI,"{Context}. The HIFI instrument on the Herschel Space Observatory performed over 9100 astronomical observations, almost 900 of which were calibration observations in the course of the nearly four-year Herschel mission. The data from each observation had to be converted from raw telemetry into calibrated products and were included in the Herschel Science Archive. {Aims}. The HIFI pipeline was designed to provide robust conversion from raw telemetry into calibrated data throughout all phases of the HIFI missions. Pre-launch laboratory testing was supported as were routine mission operations. {Methods}. A modular software design allowed components to be easily added, removed, amended and/or extended as the understanding of the HIFI data developed during and after mission operations. {Results}. The HIFI pipeline processed data from all HIFI observing modes within the Herschel automated processing environment as well as within an interactive environment. The same software can be used by the general astronomical community to reprocess any standard HIFI observation. The pipeline also recorded the consistency of processing results and provided automated quality reports. Many pipeline modules were in use since the HIFI pre-launch instrument level testing. {Conclusions}. Processing in steps facilitated data analysis to discover and address instrument artefacts and uncertainties. The availability of the same pipeline components from pre-launch throughout the mission made for well-understood, tested, and stable processing. A smooth transition from one phase to the next significantly enhanced processing reliability and robustness."
Regret Analysis for Continuous Dueling Bandit,"  The dueling bandit is a learning framework wherein the feedback information in the learning process is restricted to a noisy comparison between a pair of actions. In this research, we address a dueling bandit problem based on a cost function over a continuous space. We propose a stochastic mirror descent algorithm and show that the algorithm achieves an $O(\sqrt{T\log T})$-regret bound under strong convexity and smoothness assumptions for the cost function. Subsequently, we clarify the equivalence between regret minimization in dueling bandit and convex optimization for the cost function. Moreover, when considering a lower bound in convex optimization, our algorithm is shown to achieve the optimal convergence rate in convex optimization and the optimal regret in dueling bandit except for a logarithmic factor. "
X-ray induced deuterium enrichment on N-rich organics in protoplanetary disks: an experimental investigation using synchrotron light,"The deuterium enrichment of organics in the interstellar medium, protoplanetary disks and meteorites has been proposed to be the result of ionizing radiation. The goal of this study is to quantify the effects of soft X-rays (0.1 - 2 keV), a component of stellar radiation fields illuminating protoplanetary disks, on the refractory organics present in the disks. We prepared tholins, nitrogen-rich complex organics, via plasma deposition and used synchrotron radiation to simulate X-ray fluences in protoplanetary disks. Controlled irradiation experiments at 0.5 and 1.3 keV were performed at the SEXTANTS beam line of the SOLEIL synchrotron, and were followed by ex-situ infrared, Raman and isotopic diagnostics. Infrared spectroscopy revealed the loss of singly-bonded groups (N-H, C-H and R-N$\equiv$C) and the formation of sp$^3$ carbon defects. Raman analysis revealed the introduction of defects and structural amorphization. Finally, tholins were measured via secondary ion mass spectrometry (SIMS), revealing that significant D-enrichment is induced by X-ray irradiation. Our results are compared to previous experimental studies involving the thermal degradation and electron irradiation of organics. The penetration depth of soft X-rays in $\mu$m-sized tholins leads to volume rather than surface modifications: lower energy X-rays (0.5 keV) induce a larger D-enrichment than 1.3 keV X-rays, reaching a plateau for doses larger than 5 $\times$ 10$^{27}$ eV cm$^{-3}$. Our work provides experimental evidence of a new non-thermal pathway to deuterium fractionation of organic matter."
Parisian ruin of Brownian motion risk model over an infinite-time horizon,"Let $B(t), t\in \mathbb{R}$ be a standard Brownian motion. In this paper, we derive the exact asymptotics of the probability of Parisian ruin on infinite time horizon for the following risk process \begin{align}\label{Rudef} R_u^{\delta}(t)=e^{\delta t}\left(u+c\int^{t}_{0}e^{-\delta v}d v-\sigma\int_{0}^{t}e^{-\delta v}d B(v)\right),\quad t\geq0, \end{align} where $u\geq 0$ is the initial reserve, $\delta\geq0$ is the force of interest, $c>0$ is the rate of premium and $\sigma>0$ is a volatility factor. Further, we show the asymptotics of the Parisian ruin time of this risk process."
"Exogeneity tests, incomplete models, weak identification and non-Gaussian distributions: invariance and finite-sample distributional theory","We study the distribution of Durbin-Wu-Hausman (DWH) and Revankar-Hartley (RH) tests for exogeneity from a finite-sample viewpoint, under the null and alternative hypotheses. We consider linear structural models with possibly non-Gaussian errors, where structural parameters may not be identified and where reduced forms can be incompletely specified (or nonparametric). On level control, we characterize the null distributions of all the test statistics. Through conditioning and invariance arguments, we show that these distributions do not involve nuisance parameters. In particular, this applies to several test statistics for which no finite-sample distributional theory is yet available, such as the standard statistic proposed by Hausman (1978). The distributions of the test statistics may be non-standard -- so corrections to usual asymptotic critical values are needed -- but the characterizations are sufficiently explicit to yield finite-sample (Monte-Carlo) tests of the exogeneity hypothesis. The procedures so obtained are robust to weak identification, missing instruments or misspecified reduced forms, and can easily be adapted to allow for parametric non-Gaussian error distributions. We give a general invariance result (block triangular invariance) for exogeneity test statistics. This property yields a convenient exogeneity canonical form and a parsimonious reduction of the parameters on which power depends. In the extreme case where no structural parameter is identified, the distributions under the alternative hypothesis and the null hypothesis are identical, so the power function is flat, for all the exogeneity statistics. However, as soon as identification does not fail completely, this phenomenon typically disappears."
Pair formation of hard core bosons in flat band systems,"  Hard core bosons in a large class of one or two dimensional flat band systems have an upper critical density, below which the ground states can be described completely. At the critical density, the ground states are Wigner crystals. If one adds a particle to the system at the critical density, the ground state and the low lying multi particle states of the system can be described as a Wigner crystal with an additional pair of particles. The energy band for the pair is separated from the rest of the multi-particle spectrum. The proofs use a Gerschgorin type of argument for block diagonally dominant matrices. In certain one-dimensional or tree-like structures one can show that the pair is localised, for example in the chequerboard chain. For this one-dimensional system with periodic boundary condition the energy band for the pair is flat, the pair is localised. "
"A Note on the Relationship Between Conditional and Unconditional Independence, and its Extensions for Markov Kernels","  Two known results on the relationship between conditional and unconditional independence are obtained as a consequence of the main result of this paper, a theorem that uses independence of Markov kernels to obtain a minimal condition which added to conditional independence implies independence. Some counterexamples and representation results are provided to clarify the concepts introduced and the propositions of the statement of the main theorem. Moreover, conditional independence and the mentioned results are extended to the framework of Markov kernels. "
The Effect of Temperature on Amdahl Law in 3D Multicore Era,"This work studies the influence of temperature on performance and scalability of 3D Chip Multiprocessors (CMP) from Amdahl law perspective. We find that 3D CMP may reach its thermal limit before reaching its maximum power. We show that a high level of parallelism may lead to high peak temperatures even in small scale 3D CMPs, thus limiting 3D CMP scalability and calling for different, in-memory computing architectures."
Video Object Segmentation using Supervoxel-Based Gerrymandering,"  Pixels operate locally. Superpixels have some potential to collect information across many pixels; supervoxels have more potential by implicitly operating across time. In this paper, we explore this well established notion thoroughly analyzing how supervoxels can be used in place of and in conjunction with other means of aggregating information across space-time. Focusing on the problem of strictly unsupervised video object segmentation, we devise a method called supervoxel gerrymandering that links masks of foregroundness and backgroundness via local and non-local consensus measures. We pose and answer a series of critical questions about the ability of supervoxels to adequately sway local voting; the questions regard type and scale of supervoxels as well as local versus non-local consensus, and the questions are posed in a general way so as to impact the broader knowledge of the use of supervoxels in video understanding. We work with the DAVIS dataset and find that our analysis yields an unsupervised method that outperforms all other known unsupervised methods and even many supervised ones. "
The Absent-Minded Driver Problem Redux,"  This paper reconsiders the problem of the absent-minded driver who must choose between alternatives with different payoff with imperfect recall and varying degrees of knowledge of the system. The classical absent-minded driver problem represents the case with limited information and it has bearing on the general area of communication and learning, social choice, mechanism design, auctions, theories of knowledge, belief, and rational agency. Within the framework of extensive games, this problem has applications to many artificial intelligence scenarios. It is obvious that the performance of the agent improves as information available increases. It is shown that a non-uniform assignment strategy for successive choices does better than a fixed probability strategy. We consider both classical and quantum approaches to the problem. We argue that the superior performance of quantum decisions with access to entanglement cannot be fairly compared to a classical algorithm. If the cognitive systems of agents are taken to have access to quantum resources, or have a quantum mechanical basis, then that can be leveraged into superior performance. "
Real-time Acceleration-continuous Path-constrained Trajectory Planning With Built-in Tradability Between Cruise and Time-optimal Motions,"  In this paper, a novel real-time acceleration-continuous path-constrained trajectory planning algorithm is proposed with an appealing built-in tradability mechanism between cruise motion and time-optimal motion. Different from existing approaches, the proposed approach smoothens time-optimal trajectories with bang-bang input structures to generate acceleration-continuous trajectories while preserving the completeness property. More importantly, a novel built-in tradability mechanism is proposed and embedded into the trajectory planning framework, so that the proportion of the cruise motion and time-optimal motion can be flexibly adjusted by changing a user-specified functional parameter. Thus, the user can easily apply the trajectory planning algorithm for various tasks with different requirements on motion efficiency and cruise proportion. Moreover, it is shown that feasible trajectories are computed more quickly than optimal trajectories. Rigorous mathematical analysis and proofs are provided for these aforementioned results. Comparative simulation and experimental results on omnidirectional wheeled mobile robots demonstrate the capability of the proposed algorithm in terms of flexible tunning between cruise and time-optimal motions, as well as higher computational efficiency. "
Multi-locus data distinguishes between population growth and multiple merger coalescents,"  We introduce a low dimensional function of the site frequency spectrum that is tailor-made for distinguishing coalescent models with multiple mergers from Kingman coalescent models with population growth, and use this function to construct a hypothesis test between these model classes. The null and alternative sampling distributions of the statistic are intractable, but its low dimensionality renders them amenable to Monte Carlo estimation. We construct kernel density estimates of the sampling distributions based on simulated data, and show that the resulting hypothesis test dramatically improves on the statistical power of a current state-of-the-art method. A key reason for this improvement is the use of multi-locus data, in particular averaging observed site frequency spectra across unlinked loci to reduce sampling variance. We also demonstrate the robustness of our method to nuisance and tuning parameters. Finally we show that the same kernel density estimates can be used to conduct parameter estimation, and argue that our method is readily generalisable for applications in model selection, parameter inference and experimental design. "
Ramsey interferometry of Rydberg ensembles inside microwave cavities,"We study ensembles of Rydberg atoms in a confined electromagnetic environment such as provided by a microwave cavity. The competition between standard free space Ising type and cavity-mediated interactions leads to the emergence of different regimes where the particle-particle couplings range from the typical van der Waals $r^{-6}$ behavior to $r^{-3}$ and to $r$-independence. We apply a Ramsey spectroscopic technique to map the two-body interactions into a characteristic signal such as intensity and contrast decay curves. As opposed to previous treatments requiring high-densities for considerable contrast and phase decay, the cavity scenario can exhibit similar behavior at much lower densities."
Impurity self-energy in the strongly-correlated Bose systems,We proposed the non-perturbative scheme for calculation of the impurity spectrum in the Bose system at zero temperature. The method is based on the path-integral formulation and describes an impurity as a zero-density ideal Fermi gas interacting with Bose system for which the action is written in terms of density fluctuations. On the example of the $^3$He atom immersed in the liquid helium-4 a good consistency with experimental data and results of Monte Carlo simulations is shown.
$k$-step correction for mixed integer linear programming: a new approach for instrumental variable quantile regressions and related problems,"This paper proposes a new framework for estimating instrumental variable (IV) quantile models. The first part of our proposal can be cast as a mixed integer linear program (MILP), which allows us to capitalize on recent progress in mixed integer optimization. The computational advantage of the proposed method makes it an attractive alternative to existing estimators in the presence of multiple endogenous regressors. This is a situation that arises naturally when one endogenous variable is interacted with several other variables in a regression equation. In our simulations, the proposed method using MILP with a random starting point can reliably estimate regressions for a sample size of 500 with 20 endogenous variables in 5 seconds. Theoretical results for early termination of MILP are also provided. The second part of our proposal is a $k$-step correction framework, which is proved to be able to convert any point within a small but fixed neighborhood of the true parameter value into an estimate that is asymptotically equivalent to GMM. Our result does not require the initial estimate to be consistent and only $2\log n$ iterations are needed. Since the $k$-step correction does not require any optimization, applying the $k$-step correction to MILP estimate provides a computationally attractive way of obtaining efficient estimators. When dealing with very large data sets, we can run the MILP algorithm on only a small subsample and our theoretical results guarantee that the resulting estimator from the $k$-step correction is equivalent to computing GMM on the full sample. As a result, we can handle massive datasets of millions of observations within seconds. As an empirical illustration, we examine the heterogeneous treatment effect of Job Training Partnership Act (JTPA) using a regression with 13 interaction terms of the treatment variable."
An MCMC Algorithm for Estimating the Reduced RUM,"The RRUM is a model that is frequently seen in language assessment studies. The objective of this research is to advance an MCMC algorithm for the Bayesian RRUM. The algorithm starts with estimating correlated attributes. Using a saturated model and a binary decimal conversion, the algorithm transforms possible attribute patterns to a Multinomial distribution. Along with the likelihood of an attribute pattern, a Dirichlet distribution is used as the prior to sample from the posterior. The Dirichlet distribution is constructed using Gamma distributions. Correlated attributes of examinees are generated using the inverse transform sampling. Model parameters are estimated using the Metropolis within Gibbs sampler sequentially. Two simulation studies are conducted to evaluate the performance of the algorithm. The first simulation uses a complete and balanced Q-matrix that measures 5 attributes. Comprised of 28 items and 9 attributes, the Q-matrix for the second simulation is incomplete and imbalanced. The empirical study uses the ECPE data obtained from the CDM R package. Parameter estimates from the MCMC algorithm and from the CDM R package are presented and compared. The algorithm developed in this research is implemented in R."
Stretching p-wave molecules by transverse confinements,"We revisit the confinement-induced p-wave resonance in quasi-one-dimensional (quasi-1D) atomic gases and study the induced molecules near resonance. We derive the reduced 1D interaction parameters and show that they can well predict the binding energy of shallow molecules in quasi-1D system. Importantly, these shallow molecules are found to be much more spatially extended compared to those in three dimensions (3D) without transverse confinement. Our results strongly indicate that a p-wave interacting atomic gas can be much more stable in quasi-1D near the induced p-wave resonance, where most weight of the molecule lies outside the short-range regime and thus the atom loss could be suppressed."
A Conceptual Framework for Supporting a Rapid Design of Web Applications for Data Analysis of Electrical Quality Assurance Data for the LHC,"  The Large Hadron Collider (LHC) is one of the most complex machines ever build. It is composed of many components which constitute a large system. The tunnel and the accelerator is just one of a very critical fraction of the whole LHC infrastructure. Hardware comissioning as one of the critical processes before running the LHC is implemented during the Long Shutdown (LS) states of the macine, where Electrical Quality Assurance (ELQA) is one of its key components. Here a huge data is collected when implementing various ELQA electrical tests. In this paper we present a conceptual framework for supporting a rapid design of web applications for ELQA data analysis. We show a framework's main components, their possible integration with other systems and machine learning algorithms and a simple use case of prototyping an application for Electrical Quality Assurance of the LHC. "
The Parallel Meaning Bank: Towards a Multilingual Corpus of Translations Annotated with Compositional Meaning Representations,"The Parallel Meaning Bank is a corpus of translations annotated with shared, formal meaning representations comprising over 11 million words divided over four languages (English, German, Italian, and Dutch). Our approach is based on cross-lingual projection: automatically produced (and manually corrected) semantic annotations for English sentences are mapped onto their word-aligned translations, assuming that the translations are meaning-preserving. The semantic annotation consists of five main steps: (i) segmentation of the text in sentences and lexical items; (ii) syntactic parsing with Combinatory Categorial Grammar; (iii) universal semantic tagging; (iv) symbolization; and (v) compositional semantic analysis based on Discourse Representation Theory. These steps are performed using statistical models trained in a semi-supervised manner. The employed annotation models are all language-neutral. Our first results are promising."
A nonparametric copula approach to conditional Value-at-Risk,"  Value-at-Risk and its conditional allegory, which takes into account the available information about the economic environment, form the centrepiece of the Basel framework for the evaluation of market risk in the banking sector. In this paper, a new nonparametric framework for estimating this conditional Value-at-Risk is presented. A nonparametric approach is particularly pertinent as the traditionally used parametric distributions have been shown to be insufficiently robust and flexible in most of the equity-return data sets observed in practice. The method extracts the quantile of the conditional distribution of interest, whose estimation is based on a novel estimator of the density of the copula describing the dynamic dependence observed in the series of returns. Real-world back-testing analyses demonstrate the potential of the approach, whose performance may be superior to its industry counterparts. "
Towards High-quality Visualization of Superfluid Vortices,"  Superfluidity is a special state of matter exhibiting macroscopic quantum phenomena and acting like a fluid with zero viscosity. In such a state, superfluid vortices exist as phase singularities of the model equation with unique distributions. This paper presents novel techniques to aid the visual understanding of superfluid vortices based on the state-of-the-art non-linear Klein-Gordon equation, which evolves a complex scalar field, giving rise to special vortex lattice/ring structures with dynamic vortex formation, reconnection, and Kelvin waves, etc. By formulating a numerical model with theoretical physicists in superfluid research, we obtain high-quality superfluid flow data sets without noise-like waves, suitable for vortex visualization. By further exploring superfluid vortex properties, we develop a new vortex identification and visualization method: a novel mechanism with velocity circulation to overcome phase singularity and an orthogonal-plane strategy to avoid ambiguity. Hence, our visualizations can help reveal various superfluid vortex structures and enable domain experts for related visual analysis, such as the steady vortex lattice/ring structures, dynamic vortex string interactions with reconnections and energy radiations, where the famous Kelvin waves and decaying vortex tangle were clearly observed. These visualizations have assisted physicists to verify the superfluid model, and further explore its dynamic behavior more intuitively. "
Nonrepetitive edge-colorings of trees,"A repetition is a sequence of symbols in which the first half is the same as the second half. An edge-coloring of a graph is repetition-free or nonrepetitive if there is no path with a color pattern that is a repetition. The minimum number of colors so that a graph has a nonrepetitive edge-coloring is called its Thue edge-chromatic number. We improve on the best known general upper bound of $4\Delta-4$ for the Thue edge-chromatic number of trees of maximum degree $\Delta$ due to Alon, Grytczuk, Ha{\l}uszczak and Riordan (2002) by providing a simple nonrepetitive edge-coloring with $3\Delta-2$ colors."
